5790.0
5.8066716 33643.24 2.1745935e-3 101.79151
2.907544 16821.62 5.1972875e-4 50.895756
1.9331867 11214.413 2.09406e-4 33.930504
1.9529619 11214.413 2.1449725e-4 33.930504
1.4676533 8410.81 1.03225924e-4 25.447878
1.1785363 6728.6475 4.812269e-5 20.358303
