4077.0
2.0768492 8410.81 4.4552207e-2 25.447878
8.264243 33643.24 0.79898214 101.79151
4.128744 16821.62 0.19491367 50.895756
2.750862 11214.413 8.3079524e-2 33.930504
2.0594232 8410.81 4.369522e-2 25.447878
1.6433024 6728.6475 2.5254121e-2 20.358303
